id,youtube_id,title,comments,description,duration,event,film_date,languages,main_speaker,published_date,speaker_occupation,url,views
689,5aLiFw8C_EA,Pay attention to penguins,68,"Think of penguins as ocean sentinels, says Dee Boersma -- they're on the frontlines of sea change. Sharing stories of penguin life and culture, she suggests that we start listening to what penguins are telling us.",909,Mission Blue Voyage,1270857600,21,Dee Boersma,1274258760,Conservation biologist,https://www.ted.com/talks/dee_boersma_pay_attention_to_penguins,358820
690,GGScU5ESei4,Planning for the end of oil,212,"As the world's attention focuses on the perils of oil exploration, we present Richard Sears' talk from early February 2010. Sears, an expert in developing new energy resources, talks about our inevitable and necessary move away from oil. Toward ... what?",588,TED2010,1270857600,31,Richard Sears,1274352780,Geophysicist,https://www.ted.com/talks/richard_sears_planning_for_the_end_of_oil,603657
692,kFMZrEABdw4,Bring on the learning revolution!,1234,"In this poignant, funny follow-up to his fabled 2006 talk, Sir Ken Robinson makes the case for a radical shift from standardized schools to personalized learning -- creating conditions where kids' natural talents can flourish.",1008,TED2010,1265414400,57,Ken Robinson,1274691960,Author/educator,https://www.ted.com/talks/sir_ken_robinson_bring_on_the_revolution,7266316
693,zL2FOrx41N0,Lessons from fashion's free culture,304,"Copyright law's grip on film, music and software barely touches the fashion industry ... and fashion benefits in both innovation and sales, says Johanna Blakley. In her talk, she talks about what all creative industries can learn from fashion's free culture.",936,TEDxUSC,1271116800,30,Johanna Blakley,1274773980,Media maven,https://www.ted.com/talks/johanna_blakley_lessons_from_fashion_s_free_culture,1033272
694,aoGJP02CtPA,Inside a school for suicide bombers,1502,Filmmaker Sharmeen Obaid-Chinoy takes on a terrifying question: How does the Taliban convince children to become suicide bombers? Propaganda footage from a training camp is intercut with her interviews of young camp graduates. A shocking vision.,489,TED2010,1265760000,32,Sharmeen Obaid-Chinoy,1274865960,Filmmaker,https://www.ted.com/talks/sharmeen_obaid_chinoy_inside_a_school_for_suicide_bombers,1057238
695,nncPtxLCPrE,HIV and flu -- the vaccine strategy,139,"Seth Berkley explains how smart advances in vaccine design, production and distribution are bringing us closer than ever to eliminating a host of global threats -- from AIDS to malaria to flu pandemics.",1265,TED2010,1265328000,25,Seth Berkley,1274952720,Vaccine visionary,https://www.ted.com/talks/seth_berkley_hiv_and_flu_the_vaccine_strategy,541076
697,xyf_0SMAsFA,Re-examining the remix,88,"Former \"young Republican\" Larry Lessig talks about what Democrats can learn about copyright from their opposite party, considered more conservative. A surprising lens on remix culture.",1125,TEDxNYED,1270857600,23,Lawrence Lessig,1275304380,Legal activist,https://www.ted.com/talks/lessig_nyed,389961
698,b6YTQJVzwlI,Pointing to the future of UI,227,"Minority Report science adviser and inventor John Underkoffler demos g-speak -- the real-life version of the film's eye-popping, tai chi-meets-cyberspace computer interface. Is this how tomorrow's computers will be controlled?",922,TED2010,1265846400,23,John Underkoffler,1275381600,Interface designer,https://www.ted.com/talks/john_underkoffler_drive_3d_data_with_a_gesture,1514014
699,0HEXx3-P8kk,The ocean's glory -- and horror,342,"Photographer Brian Skerry shoots life above and below the waves -- as he puts it, both the horror and the magic of the ocean. Sharing amazing, intimate shots of undersea creatures, he shows how powerful images can help make change.",973,Mission Blue Voyage,1271376000,26,Brian Skerry,1275428160,Photographer,https://www.ted.com/talks/brian_skerry_reveals_ocean_s_glory_and_horror,1426130
700,a_1UEAGCo30,The case for anonymity online,477,"The founder of 4chan, a controversial, uncensored online imageboard, describes its subculture, some of the Internet \"memes\" it has launched, and the incident in which its users managed a very public, precision hack of a mainstream media website. The talk raises questions about the power -- and price -- of anonymity.",790,TED2010,1265932800,28,"Christopher \"moot\" Poole\"",1275467340,"Founder, 4chan",https://www.ted.com/talks/christopher_m00t_poole_the_case_for_anonymity_online,1451649
701,HdwOlk6HIVc,Why we need the explorers,228,"In tough economic times, our exploratory science programs -- from space probes to the LHC -- are first to suffer budget cuts. Brian Cox explains how curiosity-driven science pays for itself, powering innovation and a profound appreciation of our existence.",989,TEDSalon London 2010,1271635200,33,Brian Cox,1275557100,Physicist,https://www.ted.com/talks/brian_cox_why_we_need_the_explorers,1616851
702,uarlIjkHlAs,How to engineer a viral music video,142,"The band OK Go dreamed up the idea of a massive Rube Goldberg machine for their next music video -- and Adam Sadowsky's team was charged with building it. He tells the story of the effort and engineering behind their labyrinthine creation that quickly became the YouTube sensation \"This Too Shall Pass.\"",868,TEDxUSC,1271116800,33,Adam Sadowsky,1275642720,Creative entrepreneur,https://www.ted.com/talks/adam_sadowsky_engineers_a_viral_music_video,1059130
703,hPsUXhXgWmI,The lost art of democratic debate,393,"Democracy thrives on civil debate, Michael Sandel  says -- but we're shamefully out of practice. He leads a fun refresher, with TEDsters sparring over a recent Supreme Court case (PGA Tour Inc. v. Martin) whose outcome reveals the critical ingredient in justice.",1182,TED2010,1265846400,32,Michael Sandel,1275901260,Political philosopher,https://www.ted.com/talks/michael_sandel_the_lost_art_of_democratic_debate,1160672
704,hoF4FHCbHwU,How poachers became caretakers,86,"In his home of Namibia, John Kasaona is working on an innovative way to protect endangered animal species: giving nearby villagers (including former poachers) responsibility for caring for the animals. And it's working.",946,TED2010,1265760000,23,John Kasaona,1275986880,Conservationist,https://www.ted.com/talks/john_kasaona_from_poachers_to_caretakers,327406
705,dkLcwHmnPV4,Sweat the small stuff,491,"It may seem that big problems require big solutions, but ad man Rory Sutherland says many flashy, expensive fixes are just obscuring better, simpler answers. To illustrate, he uses behavioral economics and hilarious examples.",757,TEDSalon London 2010,1271635200,30,Rory Sutherland,1276074300,Advertising guru,https://www.ted.com/talks/rory_sutherland_sweat_the_small_stuff,1056987
707,Se8kcnU-uZw,How architecture helped music evolve,149,"As his career grew, David Byrne went from playing CBGB to Carnegie Hall. He asks: Does the venue make the music? From outdoor drumming to Wagnerian operas to arena rock, he explores how context has pushed musical innovation.",960,TED2010,1265932800,30,David Byrne,1276247640,"Musician, artist, writer",https://www.ted.com/talks/david_byrne_how_architecture_helped_music_evolve,1231159
708,b_6-iVz1R0o,The pattern behind self-deception,837,"Michael Shermer says the human tendency to believe strange things -- from alien abductions to dowsing rods -- boils down to two of the brain's most basic, hard-wired survival skills. He explains what they are, and how they get us into trouble.",1141,TED2010,1265760000,34,Michael Shermer,1276507380,Skeptic,https://www.ted.com/talks/michael_shermer_the_pattern_behind_self_deception,2428958
709,UoX-YihV_ew,How YouTube thinks about copyright,223,"Margaret Gould Stewart, YouTube's head of user experience, talks about how the ubiquitous video site works with copyright holders and creators to foster (at the best of times) a creative ecosystem where everybody wins.",345,TED2010,1265760000,35,Margaret Gould Stewart,1276591200,User experience master,https://www.ted.com/talks/margaret_stewart_how_youtube_thinks_about_copyright,777079
710,mKe3QKcta-8,The intriguing sound of marine mammals,62,"Peter Tyack of Woods Hole talks about a hidden wonder of the sea: underwater sound. Onstage at Mission Blue, he explains the amazing ways whales use sound and song to communicate across hundreds of miles of ocean.",1280,Mission Blue Voyage,1271289600,22,Peter Tyack,1276678380,Behavioral ecologist,https://www.ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals,428470
711,nx3GuO41Jyg,Let's raise kids to be entrepreneurs,683,"Bored in school, failing classes, at odds with peers: This child might be an entrepreneur, says Cameron Herold. In his talk, he makes the case for parenting and education that helps would-be entrepreneurs flourish -- as kids and as adults.",1284,TEDxEdmonton,1268438400,34,Cameron Herold,1276766340,Entrepreneur,https://www.ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs,1579033
712,hZ-5swhJHUk,Fighting cancer with dance,155,"Renowned classical Indian dancer Ananda Shankar Jayant was diagnosed with cancer in 2008. She tells her personal story of not only facing the disease but dancing through it, and gives a performance revealing the metaphor of strength that helped her do it.",967,TEDIndia 2009,1257984000,31,Ananda Shankar Jayant,1276851600,Dancer and choreographer,https://www.ted.com/talks/ananda_shankar_jayant_fights_cancer_with_a_dance,587639
713,UROCz70tlMY,Measuring what makes life worthwhile,363,"When the dotcom bubble burst, hotelier Chip Conley went in search of a business model based on happiness. In an old friendship with an employee and in the wisdom of a Buddhist king, he learned that success comes from what you count.",1059,TED2010,1265932800,34,Chip Conley,1277108940,"CEO, author",https://www.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile,2785058
714,MkS-u32xfGc,Intricate beauty by design,135,"In graphic design, Marian Bantjes says, throwing your individuality into a project is heresy. She explains how she built her career doing just that, bringing her signature delicate illustrations to storefronts, valentines and even genetic diagrams.",988,TED2010,1265932800,24,Marian Bantjes,1277198100,"Designer, illustrator, typographer",https://www.ted.com/talks/marian_bantjes_intricate_beauty_by_design,629753
715,6X-8TA4RBog,Education innovation in the slums,147,"Charles Leadbeater went looking for radical new forms of education -- and found them in the slums of Rio and Kibera, where some of the world's poorest kids are finding transformative new ways to learn. And this informal, disruptive new kind of school, he says, is what all schools need to become.",1138,TEDSalon London 2010,1272153600,29,Charles Leadbeater,1277282880,Innovation consultant,https://www.ted.com/talks/charles_leadbeater_on_education,772299
716,dBxvZwJZgdM,A second opinion on developmental disorders,287,"Developmental disorders in children are typically diagnosed by observing behavior, but Aditi Shankardass suggests we should be looking directly at brains. She explains how one EEG technique has revealed mistaken diagnoses and transformed children's lives.",541,TEDIndia 2009,1257897600,43,Aditi Shankardass,1277369340,Neuroscientist,https://www.ted.com/talks/aditi_shankardass_a_second_opinion_on_learning_disorders,957087
